pyroxyline,113728
pyrrhic,98125
pyrrhotine,111074
pyrrhotite,111075
pyrrhuloxia,109193
pythium,107678
python,66723
pythoness,85034
pyuria,111366
pyxidium,107089
pyxie,91382
pyxis,92298
qabala,98442
qabalah,98443
qepiq,97928
qibla,114393
qindarka,98079
qintar,98076
qoph,107020
quack,46948
quackery,78012
quackgrass,90726
quad,68183
quadrangle,64942
quadrant,68188
quadrantanopia,110790
quadraphony,92282
quadrate,102514
quadratics,100627
quadrature,108597
quadric,102903
quadriceps,47030
quadrilateral,76722
quadrille,77900
quadrillion,77504
quadrillionth,97703
quadripara,85033
quadriplegia,74101
quadriplegic,72143
quadrivium,101741
quadroon,86660
quadruped,55064
quadruplet,66100
quadruplicate,92286
quadrupling,98877
quaestor,85040
quaffer,85039
quag,111736
quagga,85667
quagmire,70095
quahaug,109762
quahog,58017
quail,54198
quaintness,90713
quake,56949
Quaker,63203
qualifier,48719
qualm,70712
quamash,92920
quandang,104899
quandary,63103
quandong,91632
quango,57746
quantic,103189
quantifiability,96474
quantification,101887
quantifier,49893
quantisation,107875
quantization,107873
quantong,109823
quantum,57270
quarantine,59577
quark,74371
quarrel,52380
quarreler,85038
quarreller,85037
quarrelsomeness,91739
quarrier,85031
quarry,56305
quarrying,108832
quarryman,85035
quart,51427
quartan,99126
quarterback,45439
quarterdeck,71907
quarterfinal,54555
quarterlight,92290
quarterly,44646
quartermaster,46905
quarterstaff,92288
quartervine,104372
quartet,68556
quartette,105783
quartic,97724
quartile,102782
quartz,64017
quartzite,111073
quasar,59983
quasiparticle,100235
quassia,104871
quat,86548
quatercentenary,108641
quatercentennial,108639
quatrain,44262
quattrocento,108823
quaver,48374
quay,65188
quayage,105709
queasiness,89473
queen,50897
"Queen's Counsel",72978
queenfish,85915
queerness,108675
quelling,108081
quellung,98878
quenching,107059
quercitron,92129
quern,92342
querulousness,91661
query,45140
quesadilla,75764
quest,57992
quester,84476
"question master",78389
questioner,88080
questionnaire,44551
quetzal,97957
queue,55069
quiaquia,85864
quibble,48256
quibbler,85024
quiche,51522
quickener,111009
quickening,98872
quickie,68142
quicklime,53728
quickness,94243
quicksand,76144
quickset,106019
quicksilver,54034
quickstep,105458
quicky,107238
quid,52238
quiddity,102970
quidnunc,87458
quiescence,102353
quiescency,102350
quietism,102889
quietist,85027
quietness,95214
quietude,66185
quietus,102707
quiff,60538
quill,45288
quillwort,106344
quilt,67895
quilting,74773
quin,68275
quinacrine,92337
quince,47056
quincentenary,98137
quincentennial,98136
quinidine,92336
quinine,69254
quinone,112671
quinsy,100700
quint,59464
quintal,97802
quintessence,102283
quintet,46744
quintette,105787
quintillion,97679
quintillionth,97702
quintipara,85026
quintuplet,54794
quintupling,98874
quip,73521
quipu,92338
quira,93187
quire,98751
quirk,51284
quirt,92331
quisling,76465
quislingism,110105
quitclaim,97657
quittance,99768
quitter,56449
quiver,59387
quivering,102317
quixotism,97380
quiz,44907
quizmaster,57542
quizzer,88270
quodlibet,102195
quoin,85360
quoit,68473
quoits,105733
quorum,48186
quota,51923
quotability,90465
quotation,59087
quote,50409
quoter,85130
quotient,58925
qurush,97894
rabato,92320
rabbet,92319
rabbi,71583
rabbinate,106358
"rabbit punch",48596
rabbiteye,91322
rabbitfish,109573
rabbitweed,89560
rabbitwood,104893
rabble,53710
rabidity,95781
rabidness,95782
rabies,69971
raccoon,64135
raceabout,92322
racecard,97919
racehorse,76559
raceme,107168
racer,52199
racerunner,112024
racetrack,53635
raceway,50388
rachet,92400
rachis,94836
rachischisis,112151
rachitis,100972
racialism,76406
racialist,85125
raciness,95149
racism,62552
racist,85126
rack,45831
racker,85124
racket,60512
racketeer,76172
racketeering,51727
racketiness,95220
racon,104798
raconteur,43337
racoon,85720
racquetball,46797
radar,54352
raddle,112727
radial,67871
radian,98503
radiance,62390
radiancy,95059
radiation,52368
radiator,67951
radical,68455
radicalism,58562
radicchio,47947
radicle,96600
radiculitis,111688
radioactivity,98856
radiobiologist,85128
radiobiology,100157
radiochemist,88662
radiochemistry,100147
radiochlorine,110912
radiocommunication,98849
radiogram,92248
radiograph,92249
radiographer,85127
radiography,63186
radioimmunoassay,102758
radioisotope,111060
radiolarian,109875
radiolocation,92252
radiologist,59611
radiology,47263
radiolysis,98854
radiometer,92247
radiomicrometer,92244
radiopacity,95134
radiopharmaceutical,92237
radiophone,92278
radiophoto,92240
radiophotograph,92236
radiophotography,108882
radioprotection,110456
radioscopy,108887
radiosensitivity,94261
radiotelegraph,92280
radiotelegraphy,92281
radiotelephone,92277
radiotelephony,101133
radiotherapist,85119
radiotherapy,68164
radish,58893
radium,63094
radius,64443
radix,98475
radome,92276
radon,75909
raetam,93213
raffia,50665
raffinose,112687
raffle,64436
raft,46331
rafter,58691
raftman,85123
raftsman,85121
rag,45857
ragamuffin,76102
ragbag,75800
rage,44665
ragee,90964
raggedness,90552
ragi,90962
ragout,58696
ragpicker,85115
ragsorter,85113
ragtime,64589
ragweed,50816
ragwort,90119
raid,43306
raider,77233
railbird,85114
railcar,85245
railhead,92266
raillery,57823
railroad,44699
railroader,85378
railroading,108394
railway,48839
railwayman,54906
railyard,89525
raiment,46357
"rain date",68096
rainbow,48750
raincoat,58076
raindrop,75182
rainfall,63264
rainfly,92874
rainforest,108113
raininess,95415
rainmaker,85116
rainmaking,108840
rainstorm,76695
rainwater,63792
raiser,85110
raisin,75623
raita,109576
raja,58412
rajanya,108436
rake,46932
rakehell,85112
rakishness,90407
rale,105284
rally,50070
rallying,92652
ram,45736
RAM,59042
Ramadan,50750
ramble,62449
rambler,57871
rambotan,104764
rambutan,104767
ramee,92356
ramekin,71160
ramequin,92411
ramie,92355
ramification,68276
ramipril,92410
ramjet,92408
rammer,92417
ramona,103413
ramontchi,92501
ramp,43459
rampage,63916
rampart,76551
rampion,89809
ramrod,63028
ramus,96728
ranch,45705
rancher,63078
ranching,72618
rancidity,110833
rancidness,95142
rancor,56812
rand,65394
randomisation,108522
randomization,108525
randomness,90922
ranee,85101
rangefinder,92393
rangeland,69234
ranger,43241
rangpur,104555
rani,85100
ranid,112236
ranitidine,92394
ranker,85102
rankness,95206
ransacking,108386
ransom,64944
ranter,85105
ranting,104686
ranula,100196
rap,54016
"rap session",57119
rapaciousness,90143
rapacity,95792
rape,70037
raper,85106
rapeseed,64836
raphe,96727
raphia,112680
"rapid eye movement sleep",52265
rapidity,96834
rapidness,96836
rapier,69195
rapine,108410
rapist,44980
rappee,92395
rappeller,86169
rapper,43930
rapport,64136
rapporteur,73942
rapprochement,63287
rapscallion,84762
raptor,63708
rapture,50130
raptus,101928
rarebit,48310
rarefaction,103326
rareness,97268
rariora,92396
rarity,73340
rascal,53938
rascality,95550
rash,47380
rasher,64153
rashness,91502
rasp,59755
raspberry,51736
rasping,93722
rassling,107582
Rasta,56307
Rastafarian,43830
raster,92399
rat-a-tat,61233
ratability,96467
ratables,106650
ratafee,109442
ratafia,109440
ratan,92443
rataplan,105287
ratatouille,56658
ratch,92402
ratchet,45392
rateability,110446
rateables,106652
ratel,85782
ratepayer,85099
rathole,92403
rathskeller,92404
ratification,106356
ratifier,85477
ratiocination,102429
ratiocinator,85098
ration,47881
rationale,62592
rationalism,59814
rationalist,88780
rationality,90600
rationalization,108278
rationalisation,98863
rationalness,90598
rationing,108050
ratite,109620
ratlin,92406
ratline,92405
ratsbane,113613
rattail,85773
rattan,52350
ratter,87120
rattle,50798
rattlebox,93411
rattler,58817
rattlesnake,57653
rattrap,92441
raunch,60879
rauvolfia,96791
rauwolfia,96789
ravaging,94787
rave,69453
ravehook,92440
raveling,112685
ravelling,112684
raven,69992
ravenala,92605
ravenousness,101820
raver,49812
ravigote,109643
ravigotte,109646
ravine,56533
ravioli,56980
ravisher,84687
ravishment,103848
rawhide,57619
rawness,100979
ray,54902
rayon,57816
rayons,87159
razbliuto,103553
razing,103883
razmataz,105572
razor,65783
razorback,85677
razorbill,114415
razorblade,92447
razzing,105906
razzle,105571
razzmatazz,53123
RBI,47756
reabsorption,98936
reactance,95070
reactant,76339
reactionary,72399
reactionism,101436
reactivity,94256
reactor,77167
readability,90479
readership,45352
readiness,50543
readjustment,104132
readmission,110342
readout,48827
reaffiliation,108057
reaffirmation,97952
reagent,49097
reagin,112854
realgar,111077
realism,69231
realist,66197
realization,69267
reallocation,105411
reallotment,108046
realm,72255
realness,102675
realpolitik,50488
Realtor,63601
realty,77344
ream,54067
reamer,92450
reaper,62861
reappearance,103602
reapportionment,108047
reappraisal,102513
"rear end",59129
rearmament,108106
rearrangement,106892
reasonableness,90617
reasoner,85097
reassembly,107233
reassertion,97953
reassessment,102511
reassignment,109007
reassurance,60261
reata,86516
rebate,49648
rebato,92318
rebel,56051
rebellion,69065
rebelliousness,95938
rebirth,74850
rebound,51446
reboxetine,92427
rebozo,92428
rebroadcast,97630
rebuilding,107228
rebuker,85340
reburial,108473
reburying,108472
rebus,52910
rebuttal,97731
rebutter,85095
recalcitrance,95950
recalcitrancy,95949
recalculation,108603
recantation,104575
recapitulation,98847
recasting,99812
recce,59473
recco,108310
reccy,108311
receding,96814
receipt,52839
receipts,106595
receivables,71838
"Received Pronunciation",73161
receiver,75029
receivership,70012
recency,96182
recentness,96181
receptacle,67385
reception,71052
receptionist,45978
receptiveness,91756
receptivity,91758
receptor,66357
recess,65826
recession,64826
recessional,98139
rechauffe,104351
recidivism,103490
recidivist,47997
recipe,66923
recipient,72763
reciprocality,103108
reciprocation,103701
reciprocity,76661
recirculation,107721
recission,107030
recital,53899
recitalist,85085
recitation,46430
recitative,69986
reciter,85086
recklessness,91503
reckoner,87511
reckoning,51729
reclamation,103349
reclassification,108550
recliner,44442
reclining,106910
recluse,58257
reclusiveness,89460
recoding,106624
recognisance,105894
recognizance,56623
recoil,45444
recollection,73318
recombination,105210
recommencement,106993
recompense,64588
reconciler,87615
reconciliation,47679
reconditeness,90502
reconnaissance,58972
reconnoitering,108312
reconnoitring,108313
reconsideration,102460
reconstruction,50497
recorder,58677
recount,52896
recounting,104633
recourse,66374
recoverer,84705
recreant,87119
recreation,69642
recrimination,58135
recrudescence,103527
recruiter,85078
recruitment,110298
rectangle,53203
rectangularity,96928
rectification,98860
rectifier,85079
rectitude,63389
recto,101301
rectocele,111390
rectoplasty,106286
rector,62192
rectorate,106360
rectorship,106361
rectory,58385
rectum,71892
rectus,94066
recuperation,99650
recurrence,55432
recursion,103120
recusal,108079
recusancy,110330
recusant,86943
recusation,108080
recycling,108378
redact,85080
redaction,99826
redactor,85074
redbelly,112088
redberry,96440
redbird,109194
redbone,114104
redbreast,109235
redbrush,107505
redbud,92765
redbug,111467
redcap,85072
redcoat,46465
reddle,112719
rededication,103437
redeemer,52607
redefinition,97933
redemption,59356
redeployment,108255
redeposition,98960
redetermination,104235
redevelopment,107265
redeye,106767
redfish,85761
redhead,46576
redhorse,109428
rediscovery,104356
redisposition,108253
redistribution,108060
redmaids,97406
redneck,73970
redness,95091
redolence,95212
redoubt,76062
redox,99221
redpoll,109652
redress,52272
redroot,89608
redshank,114539
redshift,95092
redskin,60388
redstart,109231
redtail,109230
reducer,92358
reductant,113773
reductase,112698
reductio,102263
reduction,54713
reductionism,102433
reductivism,108158
redundance,97248
redundancy,61393
reduplication,98907
reduviid,113115
redwing,109200
redwood,61698
reed,45527
reedbird,109216
reedmace,90595
reef,76973
reefer,57167
reel,55907
reelection,104205
reeler,84357
reenactment,105420
reenactor,84736
reenforcement,98219
reenlistment,110080
reevaluation,102771
reeve,114528
reexamination,104292
ref,54271
refabrication,107231
refection,104366
refectory,66159
referee,55935
refereeing,110136
referendum,74897
referent,92141
referral,43744
refill,51718
refilling,98966
refinement,62435
refiner,84734
refinery,78035
refining,98948
refinisher,84740
reflation,98943
reflectance,98783
reflectiveness,91415
reflectivity,91416
reflectometer,92344
reflector,50574
reflex,66341
reflexiveness,97470
reflexivity,97474
reflexology,48099
reflux,50477
refocusing,107764
reforestation,50034
reform,47529
reformation,54649
reformatory,53716
reformer,49840
reformism,101074
refraction,95053
refractiveness,95238
refractivity,95237
refractometer,92351
refractoriness,95951
refrain,43551
refresher,67619
refreshment,70697
refrigerant,89829
refrigeration,98954
refrigerator,58119
refueling,108497
refuge,58281
refugee,54135
refulgence,95057
refulgency,95056
refund,56261
refurbishment,111917
refusal,56156
refutal,104238
refutation,102307
refuter,85092
regaining,103381
regalia,57148
regard,56768
regatta,74565
regency,58158
regeneration,98895
regent,69802
reggae,72632
regicide,58242
regime,64932
regimen,48834
regiment,48143
regimentals,92349
regimentation,108237
regionalism,57693
registrant,84748
registrar,60359
registry,71446
regnellidium,107574
regosol,111078
regression,98950
regularisation,102531
regularity,48157
regularization,102530
regulator,49854
regur,111083
regurgitation,102586
rehabilitation,106115
reharmonisation,105863
reharmonization,105864
rehearsal,51465
reification,108797
reign,71768
reimbursement,105412
reimposition,108234
rein,48628
reincarnation,52888
reincarnationism,101099
reindeer,54871
reinforcement,50651
reinforcer,102320
reinstatement,102624
reinsurance,105598
reinterpretation,103324
reintroduction,104528
reiteration,108565
rejection,95065
rejoicing,91966
rejoinder,45693
rejuvenation,95066
relapse,47080
relapsing,103491
relatedness,97461
relativism,73947
relativity,75972
relatum,97451
relaxant,77603
relaxation,47861
relaxer,55196
relaxin,93634
relay,57174
relegating,108268
relegation,104025
relentlessness,90249
relevancy,97445
reliability,91543
reliableness,91541
reliance,54107
relic,59329
relict,106972
reliever,67276
relievo,92378
religionism,90529
religionist,86629
religiosity,48470
religiousism,90526
religiousness,90261
relinquishing,104010
relinquishment,104013
reliquary,68752
relish,60718
relishing,108714
reliving,102170
relocation,104179
reluctance,91753
reluctivity,95263
REM,47533
"REM sleep",69063
remainder,54949
remake,53809
remaking,92389
rematch,61284
remediation,107291
remedy,73287
remembrance,70493
"Remembrance Sunday",60945
remilitarisation,108108
remilitarization,108109
reminder,45471
reminiscence,72483
remise,85435
remission,65584
remissness,91486
remit,66383
remitment,104453
remittal,103319
remittance,62041
remnant,62101
remonstrance,53153
remonstration,104780
remora,85979
remorse,63690
remoteness,91435
removal,58623
remover,43617
remuda,109229
remuneration,53813
remunerator,88955
renaissance,44674
rendering,70113
rendezvous,45466
rendition,69536
renegade,64945
renewal,46289
renin,112750
rennet,113476
rennin,112749
renouncement,104773
renovation,107267
renovator,84741
renown,72307
rensselaerite,113080
rental,56501
rente,105595
renter,84757
rentier,84756
renunciation,56801
reordering,106897
reorganization,104084
reorientation,101458
reovirus,109814
rep,58498
repairer,89324
repairman,54118
reparation,55553
repartee,66494
repast,66587
repatriation,103605
repayment,61834
repeater,68040
repechage,103676
repellent,58199
repentance,104181
repercussion,67545
repertoire,69419
repertory,76367
repetition,73578
repetitiousness,106299
repetitiveness,106301
rephrasing,99810
replaceability,91158
replacement,45868
replay,48389
replenishment,98964
repletion,108716
replica,69122
replication,92361
reportage,67095
repose,45243
repositing,107789
reposition,107787
repositioning,108501
repository,54839
repossession,103398
repp,92366
reprehensibility,95650
reprehension,97764
representation,48623
representative,50156
represser,110992
repression,52494
repressor,110993
reprieve,44856
reprint,43762
reprinting,101195
reprisal,75404
reproach,73389
reproacher,85339
reprobate,72853
reprobation,101524
reproducer,92372
reproducibility,90470
reproduction,67268
reproof,77139
reproval,97778
reprover,85338
reptile,58209
reptilian,99681
republic,78351
republican,71181
republicanism,101437
republication,104818
republishing,107946
repudiation,104582
repugnance,73130
repulsion,47709
repulsiveness,90649
repurchase,103438
reputability,95584
reputation,48337
repute,74409
requester,88913
requiem,50367
requiescat,104519
requisite,73732
requisiteness,112206
requital,105573
rerebrace,92371
reredos,86065
rerun,51511
resale,65566
rescission,107034
rescript,97658
rescuer,84704
reseau,92369
resection,106288
reseda,92392
resemblance,75369
resentment,47037
reserpine,92368
reservation,48011
reservist,68037
reservoir,59967
resettlement,110250
resh,107022
reshipment,103537
reshuffling,106937
resid,112522
residence,48985
residency,50292
residue,70776
residuum,103053
resignation,45293
resilience,51453
resiliency,57181
resin,54242
resinoid,111089
resistance,64089
resister,86226
resistivity,95072
resistor,58386
resoluteness,95607
resolution,65284
resolvent,112929
resonance,70730
resonator,64402
resorcinol,112754
resorcinolphthalein,112580
resorption,98935
resourcefulness,94414
respectability,95585
respecter,84710
respectfulness,95905
respiration,69097
respirator,53762
respite,47317
resplendence,91222
resplendency,91226
respondent,74707
responder,84711
responsibleness,91549
responsiveness,94255
restauranter,84715
restaurateur,75985
rester,84716
restfulness,91585
restharrow,93362
restitution,67925
restiveness,89477
restlessness,89471
restoration,46934
restorative,63115
restorer,84742
restrainer,84713
restraint,49740
restrictiveness,91673
restroom,44468
resume,54062
"résumé",54063
resumption,52805
resurgence,47372
resurrection,48793
resuscitation,108485
resuscitator,92113
resuspension,110683
retail,47238
retailer,62489
retailing,55463
retainer,48041
retake,49439
retaking,103343
retaliation,110170
retaliator,86521
retard,65427
retardation,72979
retardent,110989
rete,96596
retem,93211
retention,50181
retentiveness,94281
retentivity,94270
reticence,91761
reticle,92109
reticulation,92140
reticule,92111
reticulocyte,93925
reticulum,85680
retina,58694
retinal,98919
retinene,112741
retinitis,111684
retinoblastoma,100306
retinopathy,100431
retinue,75548
retiree,62301
retort,56470
retraction,45093
retractor,92136
retraining,108903
retread,44592
retreat,51762
retreatant,84717
retreated,109355
retrenchment,92133
retrial,77921
retribution,45649
retrieval,50225
retriever,73783
retroflection,105977
retroflexion,105975
retrogression,103265
retronym,98910
retrorocket,92132
retrospect,102392
retrospection,69470
retrospective,49010
retroversion,98486
retrovirus,109859
retrovision,102374
retsina,109557
Reuben,66709
reunification,107810
reunion,67448
reuptake,98940
rev,53950
revaluation,102512
reveille,45616
revel,73874
revelation,46424
reveler,48451
revelry,56534
revenant,84722
revenge,46784
revenue,68061
revenuer,84721
reverberance,95113
reverberation,60490
reverence,60697
reverend,70069
reverie,43773
revers,92128
reversal,46921
"reverse gear",51518
reversibility,91174
reversion,59892
reversioner,84728
reversionist,85087
reverting,103488
revery,94485
revetement,92126
revetment,92124
reviewer,84726
revilement,97805
revisal,99820
reviser,85075
revision,44198
revisionism,74662
revisionist,84730
revitalization,108483
revival,56564
revivalism,101400
revivalist,70702
revivification,108484
revocation,110274
revolt,44626
revolution,45903
revolutionary,71436
revolutionism,102861
revolutionist,84729
revolver,46908
revue,60571
revulsion,43698
rewording,99814
rewriter,85077
rewriting,99825
rhabdomancer,85275
rhabdomancy,102360
rhabdomyoma,100284
rhabdomyosarcoma,100548
rhabdosarcoma,100551
rhabdovirus,109816
rhagades,100490
rhaphe,96733
rhapsody,47647
rhea,109627
rheology,100232
rheometer,92092
rheostat,92095
rhesus,85820
"Rhesus factor",57030
rhetoric,72759
rhetorician,88584
rheum,114000
rheumatic,84732
rheumatism,67919
rheumatologist,84731
rheumatology,100295
rhinencephalon,93920
rhinestone,78249
rhinion,96545
rhinitis,111686
rhino,73894
rhinoceros,77146
rhinolaryngologist,88234
rhinolaryngology,100294
rhinopathy,112022
rhinophyma,112020
rhinoplasty,106264
rhinorrhea,110884
rhinoscope,92097
rhinoscopy,106566
rhinosporidiosis,110885
rhinostenosis,101256
rhinotomy,106291
rhinotracheitis,111529
rhinovirus,109848
rhizoctinia,106949
rhizoid,107640
rhizome,62243
rhizomorph,106379
rhizopod,109871
rhizopodan,109872
rhizopus,107622
rhizotomy,106293
rhodanthe,90094
rhodochrosite,111090
rhododendron,43687
rhodolite,112670
rhodomontade,104619
rhodonite,111086
rhodopsin,113097
rhomb,102884
rhombencephalon,93781
rhombohedron,102953
rhomboid,44914
rhombus,54248
rhonchus,105285
rhubarb,55395
rhumb,113951
rhyme,48790
rhymer,84786
rhymester,84785
rhyolite,114474
rhythm,77614
"rhythm section",53768
rhythmicity,95136
rhytidectomy,105963
rhytidoplasty,105965
rial,97898
riata,86517
rib,43521
ribaldry,95994
riband,92098
ribavirin,92089
ribband,92090
ribbing,46931
ribbon,50659
ribbonfish,85923
ribbonwood,91564
ribgrass,105035
ribier,109869
riboflavin,64997
ribonuclease,113873
ribonucleinase,113874
ribose,111088
ribosome,93544
ribwort,105036
ricebird,109185
ricegrass,90241
ricer,92083
riches,53349
richness,91117
richweed,92346
ricin,111085
ricketiness,90689
rickets,58802
rickettsia,109983
rickettsialpox,101373
rickettsiosis,101369
rickey,109313
rickrack,92085
ricksha,86229
rickshaw,56031
ricochet,57201
ricotta,67838
ricrac,92086
rictus,107591
riddance,103976
riddle,43875
rider,52829
ridge,59580
ridgel,85641
ridgeling,85639
ridgepole,92078
ridgil,85640
ridgling,85638
ridicule,49550
ridiculer,84820
ridiculousness,97480
ridley,112095
riel,97910
rifampin,92107
riff,56040
riffraff,54811
rifle,47906
riflebird,109248
rifleman,54179
rifling,108822
rift,49461
"rift valley",56636
rig,50166
rigatoni,71399
rigger,84788
rigging,46725
right-hander,53927
righteousness,90520
rightfield,92103
rightfulness,90304
righthander,84787
rightism,101439
rightist,60598
rightness,90273
rigidification,98980
rigidifying,98982
rigidity,91412
rigidness,91407
rigmarole,61837
rigor,71469
rigorousness,91006
rigourousness,91004
rigout,92104
rijstafel,109464
rijstaffel,109465
rijsttaffel,109466
rilievo,92379
rill,110984
rim,55139
rima,94864
rime,64741
rimu,95576
rind,76579
rinderpest,111530
ringdove,111220
ringer,50138
ringgit,97912
ringhals,111697
ringleader,56243
ringlet,77539
ringmaster,62642
ringside,77546
ringtail,85711
ringway,85111
ringworm,52427
rink,57647
rinkhals,111696
rinse,44613
rinsing,107905
riot,54760
rioter,84794
rioting,102762
rip,46265
ripcord,92065
ripeness,111911
ripening,98925
riposte,56960
ripper,84793
ripple,52523
rippling,105117
ripsaw,92063
riptide,65679
riser,53387
risibility,91693
riskiness,110463
risklessness,110476
risotto,74640
rissole,43469
rite,75057
ritonavir,92066
ritual,68945
ritualism,102070
ritualist,84792
ritz,107628
rival,72421
rivalry,60215
riverbank,74731
riverbed,58572
riverside,68181
rivet,56332
riveter,84803
rivetter,84804
rivulet,47237
rivulus,109430
riyal,97893
RNA,71022
roach,61240
roadbed,92060
roadblock,56772
roadbook,99867
roadhog,84800
roadhouse,50605
roadkill,56162
roadman,84801
roadrunner,43992
roadside,46434
roadstead,113966
roadster,71020
roadway,68425
roadworthiness,90464
roamer,85382
roan,50865
roar,53245
roarer,84799
roast,43730
roaster,54783
roasting,47839
robalo,85987
robber,69486
robbery,53008
robe,68641
robin,43972
roble,92150
robot,47487
robotics,70881
robustness,95517
rocambole,92995
roccella,107709
"rock'n'roll",105648
rockabilly,68270
rockchuck,85617
rockcress,97168
rocker,47252
rockers,108288
rockery,57200
rocket,50996
rocketry,102104
rockfish,85971
rockfoil,103852
rockiness,90708
rockrose,92459
rockslide,44605
rockweed,110037
rod,45734
rodent,60337
rodeo,52232
rodomontade,104621
roe,69257
roebuck,85597
roentgen,98330
roentgenogram,92068
roentgenography,108880
roentgenoscope,88698
rofecoxib,92033
rogation,106364
rogue,44507
roguery,109021
roguishness,95927
roisterer,84763
roleplaying,105422
rollback,64912
roller,53654
rollerblader,84764
rollerblading,107578
rollmops,109766
rollover,48573
rolypoliness,95362
ROM,64373
romaine,70431
Roman,46249
romance,51597
romanticisation,110233
romanticism,55032
romanticist,84517
romanticization,110230
Romany,54663
Romeo,57601
romp,55447
romper,57471
rondeau,98706
rondel,98699
rondelet,98697
rondo,62483
rood,87742
roofer,60149
rooftop,44293
rooftree,92079
rooibos,92785
rook,73875
rookery,114538
rookie,66877
roomer,48780
roomette,92052
roomful,67741
roomie,58666
roominess,94383
roommate,68975
roost,55320
rooster,62556
rootage,102285
rooter,84322
rootlet,107190
rootstalk,107208
rootstock,107185
rope,49809
ropebark,92697
ropedancer,84781
ropemaker,84769
roper,84776
ropewalk,92041
ropewalker,84777
ropeway,89943
ropiness,96157
roping,106705
roquette,97233
roridula,104033
rorqual,113954
rosacea,100014
rosary,56773
rose,65841
"rosé",76419
rosebay,91300
rosebud,47388
rosebush,70817
rosefish,86161
rosehip,104929
roselle,91578
rosemaling,92044
rosemary,71309
roseola,111795
rosette,58738
rosewood,47586
"Rosh Hashanah",77870
rosilla,89533
rosin,75681
rosiness,95046
rosinweed,89565
rosita,92076
roster,49891
rostrum,76392
rot,49710
rota,67668
Rotarian,48039
rotary,64608
"Rotary Club",54758
rotation,45167
rotavirus,109813
ROTC,48347
rote,68382
rotenone,112791
rotgut,109445
rotifer,110839
rotisserie,75861
rotl,97814
rotogravure,98418
rotor,66060
rottenness,90775
rottenstone,114451
rotter,58804
rotting,99583
Rottweiler,44928
rotunda,53925
rotundity,97052
rotundness,97062
roue,85108
rouge,56218
rougeberry,97442
roughage,49202
roughcast,92222
roughleg,109322
roughneck,48447
roughness,90561
roughrider,84838
roulade,107177
rouleau,92218
roulette,47661
roundabout,48928
roundedness,96920
roundel,74133
roundelay,105708
roundhead,84836
roundhouse,92226
roundness,95365
roundsman,84837
roundtable,77886
roundup,45584
roundworm,59750
rouser,85381
roustabout,55322
rout,54973
routemarch,106734
router,77776
roux,109658
rover,69218
rowan,68055
rowanberry,105167
rowboat,61959
rowdiness,102760
rowdy,57951
rowdyism,102759
rowel,92225
rower,57768
rowlock,73247
royalism,110199
royalist,54910
royalty,51218
rozelle,91577
rub,47239
rubato,108617
rubber,54640
rubbernecker,84829
rubbing,45724
rubbish,60890
rubble,65956
rubdown,63743
rube,64839
rubefacient,92198
rubel,97926
rubella,70929
rubeola,101474
rubicelle,112993
ruble,46393
rubor,111738
rubric,47909
ruby,45303
ruck,64746
rucksack,51370
ruckus,50471
ruction,105414
rudapithecus,85809
rudd,109408
rudder,45873
rudderfish,85870
rudderpost,92199
rudderstock,92195
ruddiness,95197
ruddle,112722
ruddles,89500
rudeness,95904
rudiment,94855
rudiments,58206
ruefulness,104180
ruff,49784
ruffian,49640
ruffianism,109024
ruffle,65413
rug,50713
ruga,94868
rugby,54353
rugelach,109362
ruggedisation,108760
ruggedization,108759
ruggedness,90709
ruggelach,109359
rugger,56562
rugulah,109361
ruin,47518
ruination,48842
ruiner,87116
rulership,106353
rum,48672
rumba,56108
rumble,44335
rumbling,74376
rumen,85679
ruminant,70542
rumination,102418
ruminator,89235
rummage,62805
rummer,92204
rummy,76848
rumor,45027
rumormonger,44146
rump,55663
rumpus,63935
rumrunner,84831
"run batted in",62488
runabout,56280
runaway,49720
runch,89667
rundle,92201
rundown,72824
rune,56283
runnel,74102
runner,59419
runniness,96110
runoff,62506
runt,48065
runtiness,97182
runup,103344
runway,55382
rupee,72269
rupiah,50522
rupture,44686
rupturewort,97030
ruralism,95870
ruralist,84853
rurality,95872
ruse,66770
rusher,66250
rushlight,92207
rusk,74143
russet,71630
rust,52964
rustic,56176
rustication,104009
rusticism,106583
rusticity,90542
rustiness,94287
rusting,98931
rustle,47570
rustler,84863
rustling,91058
rut,44948
rutabaga,76630
ruth,104128
rutherford,98332
ruthfulness,103913
ruthlessness,90248
rutile,112725
rydberg,98368
rye,47050
ryegrass,90217
sabaton,93088
sabayon,110380
sabbat,108340
sabbatia,92040
sabbatical,44939
saber,66150
saber-rattling,43395
sabertooth,113842
sabicu,96673
sabin,98523
sable,71721
sabot,85448
sabotage,58180
saboteur,46097
sabra,86771
sac,49396
saccade,106891
saccharase,114524
saccharide,113745
saccharin,78221
saccharinity,95164
saccharose,113015
saccule,94037
sacculus,94040
sacerdotalism,102858
sachem,84844
sachet,59312
sack,54526
sackbut,92177
sackcloth,67098
sackful,45000
sacking,92182
sacque,92179
sacrament,46571
sacredness,95640
sacrifice,49776
"sacrifice fly",66560
sacrificer,84841
sacrilege,61271
sacrilegiousness,95646
sacristan,84511
sacristy,89777
sacrum,96782
saddhu,84850
saddle,61624
saddleback,88786
saddlebag,61900
saddlebill,110457
saddlebow,92551
saddlecloth,92180
saddler,45683
saddlery,49878
sadhe,107018
sadhu,84842
